transaction_id,ts,user_id,country,city,product_id,category,subcategory,unit_price,qty,discount_code,payment_type,device,channel,referrer,is_return,return_date,status,notes
WU50x7wwiFI6,2025-07-02 10:49:55,1155,MA,Casablanca,1256,Beauté,Soins,46.22,1,,interac,mobile,web,newsletter,0,,paid,
SdHKim6cUamo,2025-07-23 05:21:48,1188,US,New York,1289,Beauté,Cheveux,17.97,2,,interac,mobile,web,friend,0,,paid,
8UuT12K5NQnV,2025-08-18 14:48:48,1956,MA,Rabat,1133,Mode,Chaussures,31.09,5,ÉTÉ2025,paypal,mobile,web,newsletter,0,,paid,⚠️ Douanes: formulaire requis
atCifGVKDIIV,2025-07-06 01:28:12,8,DE,Munich,1234,Sport,Randonnée,71.66,-2,,paypal,mobile,marketplace,google,1,2025-07-27,paid,
bNWA2qk4LZ9m,2025-08-04 05:47:56,1322,MA,Casablanca,1155,Mode,Vêtements,17.16,-1,ÉTÉ2025,crypto,mobile,web,tiktok,1,2025-09-03,paid,
XS83CXvmp6zY,2025-08-24 11:41:17,1012,MA,Casablanca,1139,Mode,Chaussures,13.26,2,,interac,desktop,web,newsletter,0,,failed,
7qiHfF4ZNnxh,2025-08-22 11:07:35,1822,DE,Hamburg,1261,Beauté,Maquillage,23.81,1,,paypal,tablet,web,friend,0,,paid,
5Zc1jcbmXaR8,2025-08-16 05:25:05,1753,FR,Lyon,1024,Électronique,Écouteurs,18.69,1,,card,mobile,marketplace,google,0,,paid,
R3CtZi09QMFZ,2025-07-09 10:26:17,17,DE,Hamburg,1073,Maison,Cuisine,53.64,3,,paypal,desktop,marketplace,google,0,,pending,
BHxP69L7LQkK,2025-10-15 18:40:31,1435,DE,Hamburg,1086,Maison,Décoration,38.77,2,,interac,desktop,boutique,google,0,,paid,⚠️ Douanes: formulaire requis
OschiC584hN7,2025-10-02 18:10:06,110,FR,Lyon,1297,Beauté,Cheveux,28.61,1,ÉTÉ2025,crypto,desktop,web,tiktok,0,,paid,
Vz391oHfxIqi,2025-09-22 05:29:10,670,DE,Berlin,1115,Maison,Literie,28.52,3,,paypal,mobile,web,instagram,0,,paid,
EDxEwJQmh7qL,2025-08-27 16:12:28,1430,CA,Québec,1240,Beauté,Soins,16.51,1,ÉTÉ2025,card,mobile,web,google,0,,paid,"Client a dit: ""excellent, merci !"""
I5pbh17mJOkW,2025-09-27 05:03:13,1667,FR,Toulouse,1061,Maison,Cuisine,22.36,1,BLACKFRIDAY,card,mobile,app,newsletter,0,,paid,
Mez1nsCICzLD,2025-07-13 03:00:37,1466,MA,Marrakech,1190,Sport,Fitness,19.62,1,,crypto,desktop,web,friend,0,,paid,
vvUIysfRliJq,2025-09-10 19:32:35,1492,CA,Gatineau,1244,Beauté,Soins,13.46,5,WELCOME10,crypto,mobile,web,google,0,,paid,
ggWZCEOrPYuT,2025-10-10 20:52:16,1418,MA,Rabat,1269,Beauté,Maquillage,26.19,5,BLACKFRIDAY,interac,mobile,boutique,instagram,0,,paid,
aHXeW7ZpSmx9,2025-07-22 15:10:01,393,DE,Hamburg,1097,Maison,Décoration,27.95,2,,interac,mobile,app,instagram,0,,pending,
zvOZMNXPWTWs,2025-10-10 15:47:31,914,US,New York,1075,Maison,Cuisine,37.0,2,,paypal,mobile,web,google,0,,paid,
RraFEMea6TQR,2025-10-01 11:46:31,1063,CA,Toronto,1106,Maison,Literie,63.0,1,,card,desktop,web,direct,0,,paid,"Nom cont… ""Dupont, Jean"""
62szlYuxyQSa,2025-08-08 20:40:03,910,DE,Munich,1220,Sport,Randonnée,78.05,1,,interac,mobile,web,friend,0,,paid,
BpSOZneMGXMR,2025-10-05 15:19:00,1569,MA,Casablanca,1165,Mode,Accessoires,30.16,2,,card,mobile,app,tiktok,0,,pending,
f5Gcq5GiuxAl,2025-09-02 09:03:03,1943,US,Boston,1261,Beauté,Maquillage,23.81,2,,card,desktop,app,tiktok,0,,paid,"Paiement réessayé, ok"
k6Zq4pfzcqVw,2025-08-27 03:29:57,475,US,New York,1171,Mode,Accessoires,16.32,1,,crypto,mobile,web,instagram,0,,failed,
a5s8YGYzPxjM,2025-10-11 06:46:07,1667,MA,Marrakech,1039,Électronique,Écouteurs,27.07,5,,card,mobile,web,direct,0,,paid,
Eb9BaPVH1k5X,2025-08-16 10:35:38,321,US,Seattle,1100,Maison,Literie,12.09,1,,paypal,tablet,boutique,instagram,0,,paid,
loG1jdusaEs5,2025-07-15 13:34:12,1583,US,New York,1154,Mode,Vêtements,28.4,1,,interac,desktop,web,instagram,0,,paid,
kCBpo09m2LxW,2025-09-09 22:10:59,856,DE,Berlin,1152,Mode,Vêtements,17.46,5,,card,desktop,app,direct,0,,paid,
5rlYOW6Dp9YB,2025-08-30 23:11:02,1574,MA,Marrakech,1079,Maison,Cuisine,9.08,5,,card,mobile,boutique,google,0,,paid,
RBpZQdVpXwWT,2025-07-23 00:12:10,1861,FR,Marseille,1168,Mode,Accessoires,21.7,1,,card,desktop,web,tiktok,0,,paid,
9V2TIvFRJ8PG,2025-09-20 14:23:22,1398,DE,Berlin,1052,Électronique,Tablettes,17.49,1,,interac,mobile,marketplace,direct,0,,paid,⚠️ Douanes: formulaire requis
373hiRLvI0jK,2025-09-16 11:41:15,1841,DE,Berlin,1099,Maison,Décoration,21.82,1,,card,mobile,web,friend,0,,paid,
FqjeeCwQKnAs,2025-07-18 10:26:19,1229,DE,Hamburg,1126,Mode,Chaussures,14.95,1,WELCOME10,crypto,mobile,web,instagram,0,,pending,
SWyqzRDFmJmB,2025-07-09 21:08:24,252,CA,Vancouver,1261,Beauté,Maquillage,23.81,2,STUDENT,card,mobile,boutique,tiktok,0,,pending,"Livraison express, signature exigée"
uGDz1S1tn7j7,2025-09-24 01:23:11,1126,US,Seattle,1247,Beauté,Soins,17.7,1,,paypal,mobile,web,direct,0,,paid,
L7RYwg5YtA3W,2025-08-26 23:19:51,609,DE,Hamburg,1001,Électronique,Téléphones,22.89,1,,paypal,mobile,boutique,google,0,,paid,
vywIA2N6QJ77,2025-09-20 17:52:09,690,FR,Marseille,1259,Beauté,Soins,36.14,5,STUDENT,paypal,desktop,app,newsletter,0,,pending,
9GGGix0R3VdO,2025-07-12 18:00:32,87,FR,Toulouse,1187,Sport,Fitness,23.66,3,WELCOME10,paypal,desktop,web,instagram,0,,paid,
yghpZLNJ1KCN,2025-09-04 06:17:29,887,CA,Montréal,1185,Sport,Fitness,35.06,2,,interac,mobile,app,instagram,1,,paid,
HCem8pOT01y0,2025-07-07 16:23:20,736,FR,Paris,1077,Maison,Cuisine,21.13,1,ÉTÉ2025,crypto,desktop,app,newsletter,0,,paid,
srgQKP84CSJG,2025-09-28 20:12:39,1207,DE,Munich,1293,Beauté,Cheveux,37.52,3,WELCOME10,interac,mobile,boutique,instagram,0,,pending,
qbmzK99eTTJm,2025-08-26 15:35:07,99,DE,Hamburg,1185,Sport,Fitness,35.06,1,STUDENT,interac,mobile,app,instagram,0,,paid,
NzRvtcMWRKsj,2025-09-07 17:30:56,10,DE,Berlin,1218,Sport,Cyclisme,19.25,3,,paypal,tablet,app,instagram,0,,paid,
4o1tmGVp2lPS,2025-08-13 17:57:18,376,US,Seattle,1199,Sport,Fitness,13.85,1,,paypal,desktop,web,instagram,0,,paid,
WYXp7qjG0SzF,2025-09-11 04:10:55,337,FR,Paris,1101,Maison,Literie,19.88,1,BLACKFRIDAY,crypto,mobile,app,newsletter,0,,paid,
xRDLC7vtNFrz,2025-07-29 00:34:01,597,FR,Lyon,1200,Sport,Cyclisme,29.34,3,WELCOME10,card,tablet,web,google,0,,paid,
LD0kqFcxI39n,2025-07-31 01:48:25,1833,CA,Ottawa,1249,Beauté,Soins,30.04,3,,card,mobile,web,tiktok,1,,paid,
J1NbnRk71F9a,2025-08-21 17:06:16,326,DE,Hamburg,1060,Maison,Cuisine,19.31,1,,interac,desktop,app,tiktok,0,,paid,
Ekzo8i5sjicG,2025-08-19 04:58:04,1414,CA,Toronto,1255,Beauté,Soins,19.26,2,,crypto,tablet,app,newsletter,0,,paid,
uVDaLZO27Ijr,2025-07-29 14:13:51,1826,FR,Paris,1259,Beauté,Soins,36.14,1,STUDENT,interac,mobile,web,google,0,,paid,"Client a dit: ""excellent, merci !"""
ovEUWzoW2Uy6,2025-10-02 11:42:09,853,CA,Montréal,1108,Maison,Literie,27.9,1,,paypal,mobile,boutique,google,0,,paid,
hIgwV6OfQYVd,2025-08-11 14:02:37,1093,US,Boston,1055,Électronique,Tablettes,39.08,2,,card,mobile,app,instagram,0,,paid,
6QzjeO6eJuyC,2025-09-19 11:20:43,327,CA,Gatineau,1218,Sport,Cyclisme,19.25,3,,paypal,mobile,web,direct,0,,paid,
VSh2mcnaChtj,2025-08-11 11:21:05,1402,CA,Ottawa,1216,Sport,Cyclisme,16.67,5,,card,desktop,web,newsletter,0,,paid,"Promo appliquée, vérifier le cumul"
rRP6yWIfHNeQ,2025-09-10 11:09:41,1057,FR,Toulouse,1122,Mode,Chaussures,49.47,2,ÉTÉ2025,card,mobile,web,newsletter,0,,paid,
8KOdZ8vkL1B2,2025-08-14 09:56:33,205,US,Boston,1252,Beauté,Soins,70.89,5,,crypto,desktop,web,newsletter,0,,paid,
26BRpYvwnIRD,2025-07-18 23:56:17,1006,MA,Rabat,1006,Électronique,Téléphones,54.03,1,STUDENT,crypto,desktop,marketplace,instagram,0,,pending,
Ufisy68lC0Lv,2025-09-10 22:30:31,385,MA,Casablanca,1126,Mode,Chaussures,14.95,1,WELCOME10,paypal,mobile,web,instagram,0,,paid,⚠️ Douanes: formulaire requis
eF4NAcykSfM3,2025-07-26 15:01:28,1069,MA,Rabat,1199,Sport,Fitness,13.85,1,STUDENT,interac,mobile,web,tiktok,0,,paid,
FMFjtT0wiJIu,2025-07-21 03:48:52,874,MA,Casablanca,1074,Maison,Cuisine,6.62,1,,crypto,mobile,web,instagram,0,,paid,"Paiement réessayé, ok"
7fyYBN8rfBoJ,2025-09-25 17:43:56,1424,MA,Marrakech,1157,Mode,Vêtements,31.09,2,,paypal,mobile,web,tiktok,0,,paid,
Pd2bGgRPIuwC,2025-10-07 18:53:07,341,MA,Marrakech,1068,Maison,Cuisine,29.39,1,ÉTÉ2025,paypal,mobile,web,tiktok,0,,paid,
bzcp50C6ks5v,2025-09-30 11:23:24,318,FR,Marseille,1055,Électronique,Tablettes,39.08,3,ÉTÉ2025,crypto,mobile,boutique,friend,0,,paid,
BimkikpXdKyA,2025-10-03 19:32:41,1005,US,San Francisco,1246,Beauté,Soins,19.35,5,BLACKFRIDAY,paypal,mobile,web,google,0,,paid,
sqeImGFH7zpj,2025-07-08 21:41:10,124,US,Boston,1012,Électronique,Téléphones,27.69,1,,paypal,desktop,web,friend,0,,paid,
7SnRg4VW74ns,2025-08-10 12:29:22,858,FR,Toulouse,1075,Maison,Cuisine,37.0,3,WELCOME10,crypto,mobile,web,google,0,,paid,
aZNdWUTzM82Q,2025-08-27 08:08:42,789,MA,Rabat,1277,Beauté,Maquillage,18.17,1,,card,mobile,app,tiktok,0,,paid,
9ukWyp26Iddn,2025-09-23 15:51:20,1583,US,Seattle,1242,Beauté,Soins,31.58,2,,interac,mobile,web,direct,0,,paid,
tCBjFu6W7QeU,2025-09-26 00:54:00,15,DE,Hamburg,1291,Beauté,Cheveux,19.17,2,ÉTÉ2025,crypto,desktop,boutique,google,0,,paid,
0UjaqAJUH243,2025-07-29 13:23:36,1570,FR,Lyon,1189,Sport,Fitness,11.5,1,,card,mobile,boutique,direct,0,,failed,
lvuGw4uBKnEk,2025-10-06 09:18:51,1752,CA,Toronto,1291,Beauté,Cheveux,19.17,5,,interac,mobile,boutique,direct,0,,paid,
gN0EGC326GwQ,2025-08-19 07:41:24,308,DE,Munich,1067,Maison,Cuisine,40.52,1,STUDENT,paypal,mobile,boutique,instagram,0,,paid,
lWHtHIWZl1Gu,2025-09-18 11:02:49,929,CA,Toronto,1270,Beauté,Maquillage,50.43,1,,interac,mobile,app,direct,0,,paid,
zHdq8VEHazlS,2025-09-21 13:55:11,534,CA,Québec,1129,Mode,Chaussures,19.07,2,BLACKFRIDAY,card,mobile,web,friend,0,,paid,"Livraison express, signature exigée"
eDvN5oIE5ROA,2025-09-19 15:02:03,1295,DE,Berlin,1209,Sport,Cyclisme,168.4,1,,interac,desktop,web,instagram,0,,pending,
S41klaWYG6N3,2025-08-30 00:41:41,711,CA,Vancouver,1174,Mode,Accessoires,28.17,5,,interac,mobile,web,instagram,0,,paid,"Paiement réessayé, ok"
V1TThiygULaa,2025-08-04 01:49:53,1138,DE,Hamburg,1297,Beauté,Cheveux,28.61,1,,crypto,desktop,app,direct,0,,paid,
2hPCG1PGZfk6,2025-07-16 20:50:05,1912,MA,Casablanca,1288,Beauté,Cheveux,28.23,5,STUDENT,card,mobile,web,instagram,0,,paid,
1NkfXk3thnDb,2025-09-09 16:00:25,948,MA,Rabat,1232,Sport,Randonnée,25.1,3,BLACKFRIDAY,interac,tablet,app,instagram,0,,paid,⚠️ Douanes: formulaire requis
UR8Xqw36tw7i,2025-08-31 14:26:35,1129,DE,Berlin,1241,Beauté,Soins,23.16,1,BLACKFRIDAY,crypto,desktop,web,direct,0,,paid,
yn2l3N5orA4F,2025-08-19 11:21:32,803,CA,Gatineau,1160,Mode,Accessoires,15.07,1,,card,mobile,web,friend,0,,paid,
nQSVzK1KNb8w,2025-10-04 03:35:22,852,US,New York,1209,Sport,Cyclisme,168.4,3,,crypto,mobile,web,instagram,0,,paid,
wZHk7rH58TjT,2025-07-25 04:46:07,1147,CA,Ottawa,1019,Électronique,Téléphones,12.11,1,,card,tablet,web,friend,0,,paid,
yp8KQQjVpEQu,2025-08-16 01:55:42,447,CA,Montréal,1164,Mode,Accessoires,39.71,2,,paypal,mobile,web,friend,0,,paid,
HuLkBVX0h2Oz,2025-10-05 15:01:56,344,US,San Francisco,1176,Mode,Accessoires,24.69,1,WELCOME10,crypto,mobile,app,instagram,0,,paid,
wsXJmr3muEHn,2025-09-20 06:22:49,290,FR,Toulouse,1034,Électronique,Écouteurs,37.01,3,,paypal,mobile,web,google,0,,paid,
NxA4rIbUwanW,2025-08-28 10:47:29,531,CA,Vancouver,1022,Électronique,Écouteurs,25.37,1,BLACKFRIDAY,card,mobile,marketplace,google,0,,paid,
fZhBSt1r0OTu,2025-10-04 20:48:34,1654,CA,Ottawa,1234,Sport,Randonnée,71.66,1,WELCOME10,interac,mobile,web,tiktok,0,,paid,
ePzIO63gWsqD,2025-08-04 23:59:59,1903,DE,Berlin,1168,Mode,Accessoires,21.7,1,,crypto,mobile,web,instagram,1,,paid,"Adresse incomplète, revoir 📦"
kC5CLE4u64cP,2025-10-06 19:34:29,1673,FR,Paris,1265,Beauté,Maquillage,13.15,5,,paypal,desktop,web,friend,0,,paid,"Livraison express, signature exigée"
YLZadGnIkhUT,2025-08-02 04:05:06,571,CA,Gatineau,1225,Sport,Randonnée,42.29,1,,card,mobile,web,google,0,,paid,
40dMOTG1HTrS,2025-09-19 01:57:45,1414,DE,Munich,1166,Mode,Accessoires,37.0,-1,ÉTÉ2025,crypto,desktop,web,direct,1,,pending,
Ux8xg3FlrnSk,2025-08-19 03:00:32,760,FR,Toulouse,1156,Mode,Vêtements,62.36,1,,card,desktop,web,newsletter,0,,paid,
MJcbqY1DoCMZ,2025-09-27 06:50:29,1351,FR,Lyon,1158,Mode,Vêtements,13.52,2,,paypal,desktop,app,direct,0,,paid,
y72coyjJXwdK,2025-07-26 03:26:31,29,DE,Berlin,1283,Beauté,Cheveux,13.21,3,ÉTÉ2025,paypal,desktop,boutique,direct,0,,paid,
QzR5gi9cORrT,2025-07-26 10:30:02,1474,CA,Vancouver,1226,Sport,Randonnée,25.33,2,STUDENT,paypal,mobile,app,google,0,,paid,
UHDCxLHz2pZK,2025-08-24 14:35:26,1866,US,New York,1044,Électronique,Tablettes,11.71,1,STUDENT,card,tablet,web,google,0,,paid,
cvUJxquaCJ2H,2025-07-30 11:29:18,1325,MA,Casablanca,1072,Maison,Cuisine,24.1,2,,crypto,mobile,web,google,0,,paid,
H5yvMxByCb21,2025-07-01 02:13:48,609,MA,Rabat,1284,Beauté,Cheveux,71.27,1,BLACKFRIDAY,card,desktop,app,instagram,0,,paid,
UMxUfe5rWAt9,2025-07-27 12:47:26,1642,FR,Marseille,1267,Beauté,Maquillage,12.0,5,,interac,tablet,boutique,newsletter,0,,paid,"Livraison express, signature exigée"
kcw41C15Ii6H,2025-07-14 08:39:09,173,MA,Casablanca,1220,Sport,Randonnée,78.05,1,WELCOME10,paypal,tablet,app,direct,0,,paid,
ZX0Nog3StGxK,2025-07-23 05:43:19,1560,MA,Rabat,1230,Sport,Randonnée,17.03,3,BLACKFRIDAY,interac,desktop,app,friend,0,,paid,
FYLzAA3HYZqe,2025-09-02 10:33:48,812,US,Boston,1106,Maison,Literie,63.0,1,STUDENT,interac,desktop,web,friend,0,,pending,
IR39eHjbf3o6,2025-09-19 12:11:23,1741,MA,Rabat,1028,Électronique,Écouteurs,18.17,2,STUDENT,paypal,tablet,web,friend,0,,paid,
rhHBZNYyrL9j,2025-09-07 08:33:56,159,US,Seattle,1152,Mode,Vêtements,17.46,1,,crypto,desktop,web,direct,0,,paid,
sQIq8c2iP8S9,2025-10-03 21:46:22,1507,MA,Rabat,1215,Sport,Cyclisme,35.86,1,WELCOME10,crypto,desktop,boutique,google,0,,paid,
ofJfr5Ya6P5i,2025-10-13 07:19:40,1758,CA,Toronto,1080,Maison,Décoration,21.98,1,ÉTÉ2025,paypal,mobile,app,direct,0,,paid,
3Pbo5fXpzHxf,2025-07-14 00:34:32,825,US,Seattle,1164,Mode,Accessoires,39.71,2,ÉTÉ2025,crypto,mobile,app,instagram,0,,failed,
ozmCUcCHVfHE,2025-09-18 17:12:27,750,CA,Toronto,1139,Mode,Chaussures,13.26,5,WELCOME10,card,mobile,web,tiktok,0,,paid,
vyRNEaSvGbcZ,2025-10-05 13:01:49,1083,MA,Rabat,1186,Sport,Fitness,31.08,1,WELCOME10,interac,tablet,web,instagram,0,,paid,
i6CKpDF0eAHE,2025-10-01 10:19:29,317,CA,Vancouver,1228,Sport,Randonnée,17.16,1,BLACKFRIDAY,paypal,mobile,web,tiktok,0,,paid,
irZRiRBaepZI,2025-08-17 07:24:05,768,US,New York,1019,Électronique,Téléphones,12.11,1,ÉTÉ2025,card,mobile,web,tiktok,0,,paid,
37ForPOopwnw,2025-08-09 00:28:07,1927,US,Boston,1259,Beauté,Soins,36.14,1,,card,mobile,marketplace,instagram,0,,paid,
Tgx92Xc1osEz,2025-10-03 03:07:58,705,FR,Marseille,1171,Mode,Accessoires,16.32,1,BLACKFRIDAY,interac,tablet,app,friend,0,,paid,
SCJbVBDgtiNf,2025-07-29 13:35:17,990,FR,Lyon,1272,Beauté,Maquillage,43.89,1,,crypto,mobile,web,tiktok,0,,paid,
YjS05nT5W1Ts,2025-07-16 08:54:45,1176,MA,Marrakech,1126,Mode,Chaussures,14.95,1,,crypto,mobile,app,instagram,0,,paid,
TAQxgNYdX5Yn,2025-08-20 19:26:56,1638,US,San Francisco,1026,Électronique,Écouteurs,13.8,3,,crypto,mobile,web,newsletter,0,,failed,
MiQj2l1WG7M8,2025-08-05 12:29:27,480,MA,Casablanca,1252,Beauté,Soins,70.89,2,STUDENT,crypto,desktop,web,google,0,,paid,
npbJ6Mwl0AZr,2025-09-29 16:46:10,1910,FR,Paris,1123,Mode,Chaussures,12.17,1,,crypto,mobile,web,instagram,0,,pending,
ZVpUJR2ReiBL,2025-07-11 09:54:09,1242,FR,Lyon,1244,Beauté,Soins,13.46,-2,WELCOME10,card,mobile,web,direct,1,,pending,
KnWfZtFUUCUV,2025-09-19 05:53:06,912,MA,Marrakech,1005,Électronique,Téléphones,21.82,1,,paypal,mobile,web,tiktok,0,,pending,
0b8QMQ2aAPO0,2025-09-11 05:04:37,263,CA,Montréal,1263,Beauté,Maquillage,14.7,1,ÉTÉ2025,interac,mobile,web,instagram,0,,pending,
zIZ55oCiOhM6,2025-10-11 02:29:34,1026,US,San Francisco,1088,Maison,Décoration,18.82,2,,crypto,mobile,web,tiktok,0,,paid,
r7XUARHF22eW,2025-09-16 19:36:20,1732,US,Seattle,1255,Beauté,Soins,19.26,1,WELCOME10,crypto,mobile,web,instagram,0,,paid,
fzU7H1COlPMx,2025-09-09 20:11:23,1771,DE,Berlin,1056,Électronique,Tablettes,16.13,3,WELCOME10,interac,mobile,web,google,0,,refunded,
LE8o2v4yXjGW,2025-07-27 21:55:05,527,FR,Paris,1243,Beauté,Soins,37.82,1,,card,tablet,app,tiktok,0,,paid,
ZdsZzdp9IQTw,2025-07-24 04:32:30,1208,FR,Toulouse,1135,Mode,Chaussures,53.25,1,,card,mobile,web,friend,0,,paid,
FqAfX6EUkqJB,2025-09-14 06:41:12,441,CA,Gatineau,1099,Maison,Décoration,21.82,1,BLACKFRIDAY,card,mobile,app,newsletter,0,,paid,
lbwEn0iRRnQn,2025-08-01 23:44:30,1736,MA,Marrakech,1182,Sport,Fitness,14.36,2,WELCOME10,paypal,desktop,web,google,0,,paid,"Livraison express, signature exigée"
cc1AIW8vHb2O,2025-07-16 15:40:10,1052,FR,Marseille,1148,Mode,Vêtements,31.85,1,,paypal,mobile,web,newsletter,0,,paid,
QP2QtnFlFt0q,2025-08-11 15:11:06,1564,MA,Marrakech,1002,Électronique,Téléphones,33.91,1,,paypal,mobile,boutique,newsletter,0,,paid,"Adresse incomplète, revoir 📦"
ATDPNjZ3Ma5F,2025-09-25 16:49:47,1181,DE,Berlin,1113,Maison,Literie,84.07,1,,paypal,desktop,boutique,tiktok,0,,paid,
18LuLCU53hx7,2025-08-20 00:19:41,1086,FR,Paris,1058,Électronique,Tablettes,28.95,2,,interac,mobile,web,friend,0,,paid,⚠️ Douanes: formulaire requis
YfTCSrH3b7Jy,2025-09-03 15:14:02,564,FR,Paris,1262,Beauté,Maquillage,4.85,1,ÉTÉ2025,paypal,mobile,web,direct,0,,paid,
L4ABRFkISjtN,2025-07-03 03:01:19,1896,DE,Hamburg,1278,Beauté,Maquillage,25.4,-5,BLACKFRIDAY,paypal,mobile,app,instagram,1,2025-07-12,paid,
NQvkumbuDO2H,2025-10-07 08:43:22,600,CA,Gatineau,1137,Mode,Chaussures,20.88,5,STUDENT,card,mobile,web,friend,0,,refunded,"Client a dit: ""excellent, merci !"""
xfxta3GhK0BL,2025-08-13 21:00:11,289,US,San Francisco,1056,Électronique,Tablettes,16.13,1,,paypal,desktop,web,newsletter,0,,pending,
5Bs35ptAuFzG,2025-07-29 15:49:09,1208,DE,Berlin,1118,Maison,Literie,43.44,1,,interac,mobile,boutique,direct,0,,paid,
yFq3jo5o858s,2025-08-19 02:15:07,1333,US,New York,1249,Beauté,Soins,30.04,1,,card,mobile,web,instagram,0,,paid,
F94WXzXsZIAi,2025-09-15 02:38:13,44,FR,Paris,1177,Mode,Accessoires,50.74,5,,card,mobile,app,newsletter,0,,paid,⚠️ Douanes: formulaire requis
eMh4qEL3OrK2,2025-10-13 02:40:35,1089,FR,Lyon,1210,Sport,Cyclisme,32.64,1,,paypal,mobile,web,friend,0,,paid,
dCNECGMehhdj,2025-07-18 06:08:54,616,MA,Marrakech,1112,Maison,Literie,25.28,2,,paypal,desktop,app,tiktok,0,,paid,"Client a dit: ""excellent, merci !"""
Op2Hf0e7aURn,2025-10-04 02:36:44,1739,MA,Casablanca,1010,Électronique,Téléphones,19.46,-1,,interac,mobile,web,tiktok,1,2025-10-21,paid,"Livraison express, signature exigée"
r6YICtu8zF9O,2025-09-20 15:05:30,713,MA,Casablanca,1114,Maison,Literie,22.28,1,,card,mobile,app,instagram,0,,paid,
oyvPo0ziaNZJ,2025-10-04 03:49:20,1991,FR,Toulouse,1252,Beauté,Soins,70.89,5,WELCOME10,interac,mobile,app,google,0,,paid,
AmIxSJzyCaoA,2025-10-13 18:17:49,1267,MA,Rabat,1239,Sport,Randonnée,37.57,1,STUDENT,card,mobile,boutique,instagram,0,,paid,
lspEOd9GXpV2,2025-07-30 15:53:44,1635,US,Boston,1069,Maison,Cuisine,17.77,5,BLACKFRIDAY,interac,mobile,app,friend,0,,paid,
4X5ZqQSddX5G,2025-08-01 18:18:00,1004,CA,Gatineau,1011,Électronique,Téléphones,19.44,1,,paypal,desktop,web,direct,0,,paid,
9DZU0bcpGdNU,2025-08-16 14:04:26,630,MA,Marrakech,1265,Beauté,Maquillage,13.15,1,,card,mobile,web,newsletter,0,,paid,"Client a dit: ""excellent, merci !"""
7KNSD7eM6nPK,2025-07-10 04:56:02,92,MA,Casablanca,1165,Mode,Accessoires,30.16,5,,crypto,mobile,web,friend,0,,paid,
Z7S4A5q425AE,2025-07-09 20:42:50,259,US,San Francisco,1287,Beauté,Cheveux,32.92,1,,paypal,mobile,web,instagram,0,,paid,
LOpqfmWIgOUR,2025-09-04 22:48:40,1642,US,Seattle,1298,Beauté,Cheveux,36.83,1,,paypal,tablet,marketplace,friend,0,,paid,⚠️ Douanes: formulaire requis
gBtzLQKYuNdn,2025-10-09 10:34:44,484,US,New York,1280,Beauté,Cheveux,25.97,1,,crypto,desktop,app,newsletter,0,,paid,
GeRmY3noawql,2025-07-31 01:19:46,1981,CA,Ottawa,1230,Sport,Randonnée,17.03,1,,paypal,mobile,app,instagram,0,,paid,
4NUm46MBEc97,2025-08-01 20:28:45,862,FR,Marseille,1024,Électronique,Écouteurs,18.69,2,,paypal,mobile,app,newsletter,0,,failed,
msbNAwW9BxjB,2025-10-03 06:33:51,1033,FR,Lyon,1247,Beauté,Soins,17.7,3,,crypto,mobile,marketplace,tiktok,0,,paid,
pTmua0bOXImh,2025-07-18 09:04:57,1013,CA,Gatineau,1065,Maison,Cuisine,48.33,1,,paypal,mobile,web,friend,0,,pending,
mjcaGVG1O4fR,2025-10-08 11:59:59,1219,MA,Marrakech,1019,Électronique,Téléphones,12.11,2,ÉTÉ2025,card,mobile,web,friend,0,,paid,"Promo appliquée, vérifier le cumul"
5XRjdDcs0Q4R,2025-09-15 10:37:24,1748,CA,Ottawa,1052,Électronique,Tablettes,17.49,2,,card,mobile,app,instagram,0,,paid,
kLfS81cEjp4r,2025-09-27 01:50:40,1890,DE,Berlin,1140,Mode,Vêtements,27.49,1,,paypal,mobile,web,newsletter,0,,paid,
Q8ZQFk17922o,2025-08-08 15:40:53,126,FR,Paris,1117,Maison,Literie,13.68,1,,interac,mobile,web,tiktok,0,,pending,
3xtzdh6PBrwe,2025-09-05 11:48:24,553,FR,Lyon,1039,Électronique,Écouteurs,27.07,3,,paypal,desktop,app,google,0,,paid,
s114gW5S2B8B,2025-10-06 21:20:58,95,FR,Toulouse,1176,Mode,Accessoires,24.69,1,,crypto,mobile,app,direct,0,,paid,
e5oJX3DLBcaw,2025-09-06 12:54:21,1987,US,Seattle,1251,Beauté,Soins,38.82,2,,crypto,mobile,app,friend,0,,failed,
epfA9H4v5Eqb,2025-09-01 01:50:27,27,US,Seattle,1095,Maison,Décoration,11.8,1,,paypal,mobile,web,friend,0,,paid,
zfvI5zMfs4E9,2025-08-08 13:37:16,864,DE,Berlin,1089,Maison,Décoration,31.71,1,ÉTÉ2025,crypto,tablet,web,tiktok,0,,pending,
IGWdJqtS60kg,2025-08-17 15:29:56,1335,US,New York,1289,Beauté,Cheveux,17.97,2,,card,mobile,web,instagram,0,,failed,
okIdYkHTsyaO,2025-07-15 04:07:25,1746,MA,Rabat,1183,Sport,Fitness,31.23,2,WELCOME10,crypto,mobile,app,newsletter,0,,paid,
BmOXrcLFokco,2025-10-01 12:59:25,1258,DE,Munich,1134,Mode,Chaussures,15.49,2,,card,mobile,marketplace,friend,0,,paid,
